"Debat","idContribution","Type","Contribution","Cree","idCommentaire","Pour","Contre","Reponse","idAuteur","Auteur","Age","CodePostal","Categorie",
"2- Les enjeux éthiques de l'identité numérique","5e7e4eee1593774f97033e97","VoteCommentaire","positive","27/03/2020 19:07:26","5e68220ed0ac9ac87a631ce9",0,0,0,"5e7e39821593774f97033e6e","Masqué","18-29",69006,"Artisan ou entrepreneur",
"2- Les enjeux éthiques de l'identité numérique","5e8c780d4877f8f1cf641b39","VoteCommentaire","negative","07/04/2020 12:54:37","5e68220ed0ac9ac87a631ce9",0,0,0,"5e8c6f474877f8f1cf641b27","Masqué","50-65",75017,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5ec5882691c76f0386092dbe","VoteCommentaire","positive","20/05/2020 19:42:30","5e68220ed0ac9ac87a631ce9",0,0,0,"5ec5873491c76f0386092db1","Masqué",,,,
"4- Les usages de l'identité numérique","5e68c456d0ac9ac87a631d33","Commentaire","On pourrait établir une typologie des usages; et des permissions d'accès aux données

Usages régaliens; énumérés par la loi
Exemple : impôts; demande de titre ANTS; consultation du casier judiciaire; obtention de pièce d'état civil; signature notariée; ...
Permissions : accès à toutes les informations de l'identité numérique

Usages réglementés
Exemple : banques; pôle; emploi; aides; fourniture d'électricité; d'eau (dans la mesure où ces éléments justifient du domicile de l'usager; ...
Permissions : accès aux données uniquement nécessaires après consentement de l'utilisateur

Usages libres
Exemple : site de e-commerce; paypal; ...
Permissions : accès aux données que l'utilisateur consent à partager après consentement de l'utilisateur (par exemple; nom; prénom; ou juste le fait d'être majeur). Aucun élément permettant de remonter directement à l''identité numérique ne doit être conservé par le site.","11/03/2020 10:58:30","5e68c456d0ac9ac87a631d33",9,1,1,"5e6761add0ac9ac87a631b5d","Masqué","30-49",87800,"Fonctionnaire ou contractuel-le du secteur public",
"4- Les usages de l'identité numérique","5e69fa7ad0ac9ac87a631dcf","VoteCommentaire","positive","12/03/2020 09:01:46","5e68c456d0ac9ac87a631d33",0,0,0,"5e69f7f0d0ac9ac87a631daa","Masqué",,,,
"4- Les usages de l'identité numérique","5e6a0100d0ac9ac87a631df5","Reponse","Bonjour;
Je réagis sur les ""usages libres"" que vous listez; puisque je vous rejoins sur les deux autres typologies.
Il y a le point de vue légal; où; une identité numérique peut permettre de certifier les informations personnelles saisies. Cela pourrait limiter des activités de fraudes; de blanchiment; etc.
Il y a le point de vue risque; où; si ce processus n'était pas assez bien sécurisé; alors cette identité numérique pourrait être copiée et volée.
Dans le cadre d'usages libres; il y a donc un aspect d'abord légal puis réglementaire qui doit pouvoir certifier la bonne qualité et la bonne sécurité de l'utilisation de l'identité numérique sur une plateforme digitale lambda.","12/03/2020 09:29:36","5e68c456d0ac9ac87a631d33",0,0,0,"5e69f693d0ac9ac87a631da1","Masqué",,,,
"4- Les usages de l'identité numérique","5e6a67ebd0ac9ac87a631e33","VoteCommentaire","positive","12/03/2020 16:48:43","5e68c456d0ac9ac87a631d33",0,0,0,"5e6a66c4d0ac9ac87a631e28","Masqué","30-49",44400,"Fonctionnaire ou contractuel-le du secteur public",
"4- Les usages de l'identité numérique","5e6cbde9d0ac9ac87a631fc3","VoteCommentaire","positive","14/03/2020 11:20:09","5e68c456d0ac9ac87a631d33",0,0,0,"5e6cb098d0ac9ac87a631f7e","Masqué","30-49",28230,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e6cd481d0ac9ac87a631ff1","VoteCommentaire","positive","14/03/2020 12:56:33","5e68c456d0ac9ac87a631d33",0,0,0,"5e6cd189d0ac9ac87a631fe0","Masqué",,,,
"4- Les usages de l'identité numérique","5e6ce936d0ac9ac87a632026","VoteCommentaire","positive","14/03/2020 14:24:54","5e68c456d0ac9ac87a631d33",0,0,0,"5c88e0f0a7e4fe00a4f83753","Masqué","50-65",31500,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e75f61ad0ac9ac87a6321a8","VoteCommentaire","positive","21/03/2020 11:10:18","5e68c456d0ac9ac87a631d33",0,0,0,"5ce8f93fc745cd0340e3d087","Masqué",,,,
"4- Les usages de l'identité numérique","5e7e220b1593774f97033e64","VoteCommentaire","positive","27/03/2020 15:55:55","5e68c456d0ac9ac87a631d33",0,0,0,"5e7e162f1593774f97033e57","Masqué","50-65",63400,"Retraité-e",
"4- Les usages de l'identité numérique","5e90a3084877f8f1cf641b8c","VoteCommentaire","positive","10/04/2020 16:47:04","5e68c456d0ac9ac87a631d33",0,0,0,"5e6f42f3d0ac9ac87a6320b0","Masqué","18-29",8002,"Étudiant-e",
"4- Les usages de l'identité numérique","5e9aa73a91c76f0386092c15","VoteCommentaire","positive","18/04/2020 07:07:38","5e68c456d0ac9ac87a631d33",0,0,0,"5e9aa5d791c76f0386092c09","Masqué",,,,
"4- Les usages de l'identité numérique","5ecbd26191c76f0386092f17","VoteCommentaire","negative","25/05/2020 14:12:49","5e68c456d0ac9ac87a631d33",0,0,0,"5ecbcecb91c76f0386092f0c","Masqué",,74000,,
"2- Les enjeux éthiques de l'identité numérique","5e68c4c5d0ac9ac87a631d3a","Commentaire","Il me semble important que tout ce qui touche à la définition; à l'utilisation de l'identité numérique ne puisse être définie que par la loi et juste la loi. Pas de réglementaire pour ces grandes lignes directrices.

Il serait trop facile de laisser toute latitude au gouvernement pour définir par décret ce qui peut en être fait.","11/03/2020 11:00:21","5e68c4c5d0ac9ac87a631d3a",10,0,0,"5e6761add0ac9ac87a631b5d","Masqué","30-49",87800,"Fonctionnaire ou contractuel-le du secteur public",
"2- Les enjeux éthiques de l'identité numérique","5e69f99ad0ac9ac87a631dc2","VoteCommentaire","positive","12/03/2020 08:58:02","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5e69f693d0ac9ac87a631da1","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e6ce780d0ac9ac87a63200d","VoteCommentaire","positive","14/03/2020 14:17:36","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5c88e0f0a7e4fe00a4f83753","Masqué","50-65",31500,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5e6e05f6d0ac9ac87a632074","VoteCommentaire","positive","15/03/2020 10:39:50","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5e6e044fd0ac9ac87a632049","Masqué","50-65",78480,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5e75f53bd0ac9ac87a632194","VoteCommentaire","positive","21/03/2020 11:06:35","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5ce8f93fc745cd0340e3d087","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e7ade7b1593774f97033db8","VoteCommentaire","positive","25/03/2020 04:30:51","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5e7adc911593774f97033db7","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e7e4c711593774f97033e77","VoteCommentaire","positive","27/03/2020 18:56:49","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5e7e39821593774f97033e6e","Masqué","18-29",69006,"Artisan ou entrepreneur",
"2- Les enjeux éthiques de l'identité numérique","5e9d81ae91c76f0386092c51","VoteCommentaire","positive","20/04/2020 11:04:14","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5e9d780791c76f0386092c17","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5ec5b18691c76f0386092e85","VoteCommentaire","positive","20/05/2020 22:39:02","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"2- Les enjeux éthiques de l'identité numérique","5ec655e491c76f0386092e98","VoteCommentaire","positive","21/05/2020 10:20:20","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5ec6547091c76f0386092e8d","Masqué","30-49",92400,"Fonctionnaire ou contractuel-le du secteur public",
"2- Les enjeux éthiques de l'identité numérique","5ed3755991c76f0386093047","VoteCommentaire","positive","31/05/2020 09:14:01","5e68c4c5d0ac9ac87a631d3a",0,0,0,"5ed3743591c76f0386093032","Masqué","18-29",,"Étudiant-e",
"2- Les enjeux éthiques de l'identité numérique","5e68e09bd0ac9ac87a631d44","Commentaire","Tout doit être mis en oeuvre par l'Etat afin que mon identité numérique soit protégée et qu'elle puisse être unique sans possibilité d'être usurpée. Il existe aujourd'hui de la biométrie sur les passeports; demain se sera une biométrie plus sûre que celle d'aujourd'hui. Se limiter aujourd'hui c'est être en retard dans un an ou deux. Il faut aller vite et faire vite.

Ensuite; je veux avoir un droit de regard sur ce qui est fait. Pour cette raison si l'identité numérique n'est pas régalienne; je n'aurai aucune confiance. En d'autres termes; il ne faut pas d'intermédiaires entre l'Etat garant de mes données sensibles et ceux qui souhaitent les utiliser.","11/03/2020 12:59:07","5e68e09bd0ac9ac87a631d44",7,0,0,"5e67cca5d0ac9ac87a631bd7","Masqué","50-65",75007,"Autres",
"2- Les enjeux éthiques de l'identité numérique","5e6949c8d0ac9ac87a631d63","VoteCommentaire","positive","11/03/2020 20:27:52","5e68e09bd0ac9ac87a631d44",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"2- Les enjeux éthiques de l'identité numérique","5e69f966d0ac9ac87a631dbe","VoteCommentaire","positive","12/03/2020 08:57:10","5e68e09bd0ac9ac87a631d44",0,0,0,"5e69f693d0ac9ac87a631da1","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e6e05a2d0ac9ac87a63206c","VoteCommentaire","positive","15/03/2020 10:38:26","5e68e09bd0ac9ac87a631d44",0,0,0,"5e6e044fd0ac9ac87a632049","Masqué","50-65",78480,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5e75f564d0ac9ac87a632196","VoteCommentaire","positive","21/03/2020 11:07:16","5e68e09bd0ac9ac87a631d44",0,0,0,"5ce8f93fc745cd0340e3d087","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e77f352d0ac9ac87a63221f","VoteCommentaire","positive","22/03/2020 23:22:58","5e68e09bd0ac9ac87a631d44",0,0,0,"5e77f301d0ac9ac87a632216","Masqué","18-29",50490,"Étudiant-e",
"2- Les enjeux éthiques de l'identité numérique","5e7e4f871593774f97033e9d","VoteCommentaire","positive","27/03/2020 19:09:59","5e68e09bd0ac9ac87a631d44",0,0,0,"5e7e39821593774f97033e6e","Masqué","18-29",69006,"Artisan ou entrepreneur",
"2- Les enjeux éthiques de l'identité numérique","5ec58ad591c76f0386092dd4","VoteCommentaire","positive","20/05/2020 19:53:57","5e68e09bd0ac9ac87a631d44",0,0,0,"5ec5873491c76f0386092db1","Masqué",,,,
"3- La protection de l'identité numérique","5e68e776d0ac9ac87a631d4b","Commentaire","Notre identité numérique doit être protégée par l'Etat dans ses environnements techniques. Ils ne doivent pas être concédés à des tiers et les systèmes ne doivent pas dépendre d'un Etat autre que Français. Les systèmes composants l'identité numérique doivent être hébergés par l'Etat. Ces systèmes ne doivent pas être hébergés dans un Cloud Amazon; Google; ni même à l'imprimerie nationale qui doit se limiter à la production des passeports. Sinon; l’État perd la main et ne pourra plus garantir que les données sont protégées efficacement. 

L'Agence Nationale de Sécurité des Systèmes d'Informations doit être sollicitée à chaque instant pour garantir que le systèmes mis en place est conforme à la date de son utilisation et doit veiller à ce que le système le reste. Sinon; cela se traduira par une perte de confiance.

La sécurité informatique est l'affaire de tous. Nous savons qu'il ne faut pas communiquer son code de carte bleue. Il nous a fallu du temps pour le savoir. Aujourd'hui encore des personnes ne veulent pas les utiliser car trop compliqué. Principalement les personnes âgées. Nous commençons à comprendre ce que les GAFAM font de nos données; rien n'est gratuit ! Les personnes sont donc de plus en plus sensibilisées. Tous les citoyens ne sont pas égaux face au numérique : réseaux; smartphones; ordinateurs; handicap; l'âge. Tous les citoyens ne veulent pas du tout numérique; trop compliqué; l'Etat nous espionne; je ne vois pas l'intérêt; à mon âge...

Le numérique est et sera de plus en plus ancré dans nos vies pour tout. Il faut continuer cette pédagogie ciblée par type de population. L'ensemble des acteurs publics ou privés ont leur rôle à jouer dans cet apprentissage. C'est un changement qui va sans doute s'opérer sur plusieurs années. De fait; je pense que; sans tarder; il faudrait sensibiliser les enfants à l'école sur ce qu'est le numérique et l'identité numérique. Ils y baignent depuis des années donnons leur les outils à chaque parcours scolaires d'affronter cela.","11/03/2020 13:28:22","5e68e776d0ac9ac87a631d4b",2,0,4,"5e67cca5d0ac9ac87a631bd7","Masqué","50-65",75007,"Autres",
"3- La protection de l'identité numérique","5e695616d0ac9ac87a631d76","Reponse","Je nuancerai sur le rôle de l’Anssi qui ne valide que sur la base de dossier papier sans aucune capacité technique à auditer eux-mêmes les solutions et sans la possibilité de vérifier par des équipes techniques de l’Anssi sur place les promesses des dossiers de candidature et les rapports des audits de sociétés privés (à qui il est montré ce que l’on veut bien montrer...)","11/03/2020 21:20:22","5e68e776d0ac9ac87a631d4b",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"3- La protection de l'identité numérique","5e6e04f0d0ac9ac87a632058","VoteCommentaire","positive","15/03/2020 10:35:28","5e68e776d0ac9ac87a631d4b",0,0,0,"5e6e044fd0ac9ac87a632049","Masqué","50-65",78480,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5e754174d0ac9ac87a632176","VoteCommentaire","positive","20/03/2020 22:19:32","5e68e776d0ac9ac87a631d4b",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"3- La protection de l'identité numérique","5ec5908d91c76f0386092de1","Reponse","Bonjour l'ANSSI procède a des audits par ces propres moyens  lorsque les enjeux sont régaliens. Ce processus n'est pas nouveau; nous avons deja une identité numérique dans nos passeport électronique ou dans les cartes de residents par exemple.","20/05/2020 20:18:21","5e68e776d0ac9ac87a631d4b",0,0,0,"5ec5862791c76f0386092dae","Masqué","30-49",91450,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5ec5a76991c76f0386092e47","Reponse","Le point est sur la capacité d’auditer et de contrôler un tiers privé sur les mécanismes de protections des données d’identité dans le cas de fournisseurs d’identité numérique privé.
Les cas de fuites de données; databreach; sont hélas quotidiens au sein des entreprises privées. ","20/05/2020 21:55:53","5e68e776d0ac9ac87a631d4b",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"3- La protection de l'identité numérique","5ec5a7e591c76f0386092e4c","Reponse","Pour les entreprises privées l'ANSSI labellise des prestataires spécialisés (PDIS ; PRIS...)","20/05/2020 21:57:57","5e68e776d0ac9ac87a631d4b",0,0,0,"5ec5862791c76f0386092dae","Masqué","30-49",91450,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e690e38d0ac9ac87a631d52","Commentaire","Il y a l'offre; il y a la demande et il y a la règlementation Française et la règlementation Européenne. Tout cela va définir les usages; comment je m'authentifie; comment je m'identifie comment j'y accède.

Tous les services nécessitant une authentification peuvent potentiellement demander une identité numérique. Mais le citoyen; l'Etat ne souhaiteront très certainement pas que des usages rentrent dans l'identité numérique de l'Etat. Certains fournisseurs de services devront ""durcir"" leurs accès sans pour autant demander une identité ou du moins; je ne comprendrais pas pourquoi je dois décliner mon identité pour me connecter à des applications ou services qui n'ont aucune importance sauf pour les fournisseurs de services à vouloir utiliser mes données personnelles.

Selon les usages et la règlementation; trois niveaux d'authentifications sont nécessaires : faible; substantiel et élevé. 
Faible : La messagerie en ligne : login - mot de passe. Et pourtant; si je me fais pirater ma boite mail on peut disposer de données importantes me concernant : courrier avec ma banque; mot de passe perdus; etc. Aux utilisateurs de mettre un mot de passe très complexe. Confère à la sensibilisation des citoyens à l'utilisation de la protection de l'identité numérique.
Faible : L'accès à ses comptes bancaires. 
Substantiel : Une fois authentifié à mon compte bancaire je fais un virement. Je reçois une demande d'identification (SMS sur le portable) et j'authentifie la demande (fourniture du SMS sur le site)
Substantiel : Authentification de niveau faible sur un site marchand en ligne. Redirection vers ma banque pour la confirmation par SMS sur le portable de la demande d'utilisation de la carte bleue pour paiement.
Elevé : Pas d'utilisation de niveau élevé que je connaisse à ce jour. Cependant ce peut être : le vote en ligne - l'accès à mon dossier médical - Si j'habite à l'étranger; je dois décliner mon identité numériquement afin d'agir en mon nom sur des aspects notariaux par exemple. (Hors signature électronique). Pour des usages de niveau élevé; il faut un second facteur : un deuxième SMS ? Sur le même portable ? Un mail en plus du SMS ? Un code ? Si je fais une procuration de vote; qui du SMS; du mail fourni une preuve que je suis vivant ? Rentre en jeu; la fourniture de la preuve du vivant; empreinte; schéma veineux de la main; iris; reconnaissance faciale; etc. Beaucoup de choses existent et un choix doit être fait. Ce choix ne sera valable que quelques années car dans ce domaine; tout va très vite.

Comment j'accède aux services ? Il existe France Connect qui ne propose que du faible (Login - Mot de passe) au travers de fournisseurs d'identité publics Alicem (en tests); Ameli; impôts; MSA (?) et privés ou semi privés Orange; La poste. Aidant Connect ? Par ailleurs France Connect ne fonctionne pas bien car tantôt vous pouvez vous connecter au service demandé; tantôt non. Il y a de plus en plus de fournisseurs de services et de plus en plus de fournisseurs d'identités numérique. La stratégie n'est pas clair à part semble-t-il avoir le plus possible d'utilisateurs; de fournisseurs d'identité de tous horizons privé; public; étrangers ? et des fournisseurs de services aussi de tous horizons. Il s'agit d'une plateforme étatique qui donne l'impression de vouloir faire du business mais sans garantie de confidentialité sur le traitement de données et de service. 

Dans ce cas de figure; je préférerai m'authentifier directement sur le service de l'Etat concerné. Cela permettrai de faire de grandes économies. En effet; le maintient des logins et des mots de passe pour les impôts; Ameli; etc doit couter son prix.

Concernant le lecteur de cartes; les mobiles contiennent des puces NFC qui permettent de lire le composant du passeport; peut-être aussi la future carte d'identité. J'ai mon titre (1er facteur); mon mobile; la reconnaissance du vivant (2ème facteur) j'ai du niveau élevé. Sur un PC; les banques fourniront peut-être un lecteur à leurs clients ou l'Etat. Sinon le citoyen devra peut-être en acheter un entre 5 et 10 €","11/03/2020 16:13:44","5e690e38d0ac9ac87a631d52",0,0,4,"5e67cca5d0ac9ac87a631bd7","Masqué","50-65",75007,"Autres",
